id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number,shot_shot_assist,shot_goal_assist,pass_cluster_id,pass_cluster_label,pass_cluster_probability,pass_success_probability,shot_execution_xg,shot_execution_xg_uplift,gk_save_difficulty_xg,gk_positioning_xg_suppression,gk_shot_stopping_xg_suppression,set_piece_phase,attacking_direction,duel_win_probability,hops_rating,hops_raw_rating,hops_opponent_rating,hops_opponent_raw_rating,defensive_responsibility_pressure_like,defensive_responsibility_interception_like,defensive_responsibility_probability_sum,4671_defensive_responsibility_probability,8032_defensive_responsibility_probability,28841_defensive_responsibility_probability,27831_defensive_responsibility_probability,32264_defensive_responsibility_probability,36746_defensive_responsibility_probability,40146_defensive_responsibility_probability,40770_defensive_responsibility_probability,42706_defensive_responsibility_probability,45000_defensive_responsibility_probability,68427_defensive_responsibility_probability,132334_defensive_responsibility_probability,135076_defensive_responsibility_probability,366858_defensive_responsibility_probability,336110_defensive_responsibility_probability,396464_defensive_responsibility_probability,402130_defensive_responsibility_probability,403237_defensive_responsibility_probability,412548_defensive_responsibility_probability,419431_defensive_responsibility_probability,425718_defensive_responsibility_probability,431683_defensive_responsibility_probability,483007_defensive_responsibility_probability,481761_defensive_responsibility_probability,482207_defensive_responsibility_probability,483503_defensive_responsibility_probability,483420_defensive_responsibility_probability,483421_defensive_responsibility_probability,483422_defensive_responsibility_probability,483423_defensive_responsibility_probability,484187_defensive_responsibility_probability,483434_defensive_responsibility_probability,483435_defensive_responsibility_probability,483436_defensive_responsibility_probability,483439_defensive_responsibility_probability,485321_defensive_responsibility_probability,483440_defensive_responsibility_probability,483427_defensive_responsibility_probability,494440_defensive_responsibility_probability,563697_defensive_responsibility_probability,4671_pressure_like_defensive_responsibility_probability,8032_pressure_like_defensive_responsibility_probability,28841_pressure_like_defensive_responsibility_probability,27831_pressure_like_defensive_responsibility_probability,32264_pressure_like_defensive_responsibility_probability,36746_pressure_like_defensive_responsibility_probability,40146_pressure_like_defensive_responsibility_probability,40770_pressure_like_defensive_responsibility_probability,42706_pressure_like_defensive_responsibility_probability,45000_pressure_like_defensive_responsibility_probability,68427_pressure_like_defensive_responsibility_probability,132334_pressure_like_defensive_responsibility_probability,135076_pressure_like_defensive_responsibility_probability,366858_pressure_like_defensive_responsibility_probability,336110_pressure_like_defensive_responsibility_probability,396464_pressure_like_defensive_responsibility_probability,402130_pressure_like_defensive_responsibility_probability,403237_pressure_like_defensive_responsibility_probability,412548_pressure_like_defensive_responsibility_probability,419431_pressure_like_defensive_responsibility_probability,425718_pressure_like_defensive_responsibility_probability,431683_pressure_like_defensive_responsibility_probability,483007_pressure_like_defensive_responsibility_probability,481761_pressure_like_defensive_responsibility_probability,482207_pressure_like_defensive_responsibility_probability,483503_pressure_like_defensive_responsibility_probability,483420_pressure_like_defensive_responsibility_probability,483421_pressure_like_defensive_responsibility_probability,483422_pressure_like_defensive_responsibility_probability,483423_pressure_like_defensive_responsibility_probability,484187_pressure_like_defensive_responsibility_probability,483434_pressure_like_defensive_responsibility_probability,483435_pressure_like_defensive_responsibility_probability,483436_pressure_like_defensive_responsibility_probability,483439_pressure_like_defensive_responsibility_probability,485321_pressure_like_defensive_responsibility_probability,483440_pressure_like_defensive_responsibility_probability,483427_pressure_like_defensive_responsibility_probability,494440_pressure_like_defensive_responsibility_probability,563697_pressure_like_defensive_responsibility_probability,4671_interception_like_defensive_responsibility_probability,8032_interception_like_defensive_responsibility_probability,28841_interception_like_defensive_responsibility_probability,27831_interception_like_defensive_responsibility_probability,32264_interception_like_defensive_responsibility_probability,36746_interception_like_defensive_responsibility_probability,40146_interception_like_defensive_responsibility_probability,40770_interception_like_defensive_responsibility_probability,42706_interception_like_defensive_responsibility_probability,45000_interception_like_defensive_responsibility_probability,68427_interception_like_defensive_responsibility_probability,132334_interception_like_defensive_responsibility_probability,135076_interception_like_defensive_responsibility_probability,366858_interception_like_defensive_responsibility_probability,336110_interception_like_defensive_responsibility_probability,396464_interception_like_defensive_responsibility_probability,402130_interception_like_defensive_responsibility_probability,403237_interception_like_defensive_responsibility_probability,412548_interception_like_defensive_responsibility_probability,419431_interception_like_defensive_responsibility_probability,425718_interception_like_defensive_responsibility_probability,431683_interception_like_defensive_responsibility_probability,483007_interception_like_defensive_responsibility_probability,481761_interception_like_defensive_responsibility_probability,482207_interception_like_defensive_responsibility_probability,483503_interception_like_defensive_responsibility_probability,483420_interception_like_defensive_responsibility_probability,483421_interception_like_defensive_responsibility_probability,483422_interception_like_defensive_responsibility_probability,483423_interception_like_defensive_responsibility_probability,484187_interception_like_defensive_responsibility_probability,483434_interception_like_defensive_responsibility_probability,483435_interception_like_defensive_responsibility_probability,483436_interception_like_defensive_responsibility_probability,483439_interception_like_defensive_responsibility_probability,485321_interception_like_defensive_responsibility_probability,483440_interception_like_defensive_responsibility_probability,483427_interception_like_defensive_responsibility_probability,494440_interception_like_defensive_responsibility_probability,563697_interception_like_defensive_responsibility_probability,control_degree,is_transition,is_controlled_possession,player_possession_directness,possession_directness,location_bucket
b981cdbd-dec2-4760-a876-d9a270d55ec7,1,4068759,1,00:00,0,0,35,Starting XI,1,,,5,Other,35037,Polonia Bytom,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,right_to_left,,,,,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442bed77-90da-436e-ad7c-adebe51a2ef4,2,4068759,1,00:00,0,0,35,Starting XI,1,,,5,Other,35036,Pogoń Grodzisk Mazowiecki,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,left_to_right,,,,,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f95b807-be3e-4454-ae86-f41f2c07bd98,3,4068759,1,00:00:00.000,0,0,18,Half Start,1,,,5,Other,35037,Polonia Bytom,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,right_to_left,,,,,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98f74581-8d07-59c8-84e5-ec8b9e0a3512,4,4068759,1,00:00:00.000,0,0,18,Half Start,1,,,5,Other,35036,Pogoń Grodzisk Mazowiecki,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,right_to_left,,,,,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58f5f95-bea5-4810-bf21-9411033e92b9,5,4068759,1,00:00:00.399,0,0,30,Pass,2,35037,Polonia Bytom,9,From Kick Off,35037,Polonia Bytom,483440,Konrad Andrzejczak,20,Left Attacking Midfield,61.0,40.1,27.4,45.6,,,2.130,false,false,,,68427,Oskar Krzyzak,34.05,2.979341,1,Ground Pass,false,false,false,,,false,,,,false,false,0.0128684593,0.0068286974,0.0060397619,0.0117636817,0.0096909162,0.0020727655,0.0039669964,,,65,Kick Off,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2cc53b1d-e91a-58bc-ac28-e77894427c84,,,,,,,,,,,,,,,,,,0.9984588623,,,,,,,right_to_left,,,,,,false,true,1.8258389999999998E-4,2.2637E-5,,,,,1.163E-6,,,1.23813E-5,2.2039E-6,,,5.4809E-5,1.36173E-5,,,,,,,,1.8638E-6,,,,1.3098E-6,,1.04997E-5,,,2.75852E-5,,,,,,,3.45139E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2637E-5,,,,,1.163E-6,,,1.23813E-5,2.2039E-6,,,5.4809E-5,1.36173E-5,,,,,,,,1.8638E-6,,,,1.3098E-6,,1.04997E-5,,,2.75852E-5,,,,,,,3.45139E-5,,,1.0,false,true,-0.07862619001391113,0.0,midfield_third
2cc53b1d-e91a-58bc-ac28-e77894427c84,6,4068759,1,00:00:02.528,0,2,42,Ball Receipt*,2,35037,Polonia Bytom,9,From Kick Off,35037,Polonia Bytom,68427,Oskar Krzyzak,4,Center Back,27.4,45.6,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"c58f5f95-bea5-4810-bf21-9411033e92b9, 2381f0e5-185e-5e83-89c9-59b61a7add5e",,,,,,,,,,,,,,,,,,,,,,,,,right_to_left,,,,,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,false,true,0.024800894821993325,0.0,defensive_third
2381f0e5-185e-5e83-89c9-59b61a7add5e,7,4068759,1,00:00:02.528,0,2,43,Carries,2,35037,Polonia Bytom,9,From Kick Off,35037,Polonia Bytom,68427,Oskar Krzyzak,4,Center Back,27.4,45.6,28.5,44.1,,,1.390,false,false,,,,,,,,,,,,,,false,,,,false,false,0.0130896326,0.0128684593,2.211733E-4,0.0116033703,0.0117636817,-1.603113E-4,3.814846E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"46cf8535-c3d3-4afb-b6d7-781f1fe1d8a9, 2cc53b1d-e91a-58bc-ac28-e77894427c84",,,,,,,,,,,,,,,,,,,,,,,,,right_to_left,,,,,,true,false,0.052697948999999994,0.0204292554,,,,,1.88227E-5,,,5.819766E-4,1.284175E-4,,,0.0035763718,2.0568E-4,,,,,,,,1.131732E-4,,,,7.82678E-5,,9.809429E-4,,,0.0239578877,,,,,,,0.0026271534,,,0.0204292554,,,,,1.88227E-5,,,5.819766E-4,1.284175E-4,,,0.0035763718,2.0568E-4,,,,,,,,1.131732E-4,,,,7.82678E-5,,9.809429E-4,,,0.0239578877,,,,,,,0.0026271534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,false,true,0.024800894821993325,0.0,defensive_third
46cf8535-c3d3-4afb-b6d7-781f1fe1d8a9,8,4068759,1,00:00:03.919,0,3,30,Pass,2,35037,Polonia Bytom,9,From Kick Off,35037,Polonia Bytom,68427,Oskar Krzyzak,4,Center Back,28.5,44.1,30.8,28.4,,,2.000,false,false,,,402130,Krzysztof Wołkowicz,15.87,-1.425334,1,Ground Pass,false,false,false,,,false,,,,false,false,0.0132643413,0.0130896326,1.747087E-4,0.0116312122,0.0116033703,2.78419E-5,1.468668E-4,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"2381f0e5-185e-5e83-89c9-59b61a7add5e, c33c0552-fdd2-5bfa-bcbe-14138bc6bf89",,,,,,,,,,,,,,,21,Defensive third - Center - To left - Short - Ground Pass,0.8828735297,0.9925072789,,,,,,,right_to_left,,,,,,false,true,0.0061023394,0.0014235176,,,,,5.967E-7,,,9.04574E-5,3.59272E-5,,,3.646267E-4,0.0013240308,,,,,,,,3.69623E-5,,,,1.824864E-4,,1.843298E-4,,,0.0012284794,,,,,,,0.0012309251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014235176,,,,,5.967E-7,,,9.04574E-5,3.59272E-5,,,3.646267E-4,0.0013240308,,,,,,,,3.69623E-5,,,,1.824864E-4,,1.843298E-4,,,0.0012284794,,,,,,,0.0012309251,,,1.0,false,true,0.024800894821993325,0.0,defensive_third
c33c0552-fdd2-5bfa-bcbe-14138bc6bf89,9,4068759,1,00:00:05.919,0,5,42,Ball Receipt*,2,35037,Polonia Bytom,9,From Kick Off,35037,Polonia Bytom,402130,Krzysztof Wołkowicz,5,Left Center Back,30.8,28.4,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"46cf8535-c3d3-4afb-b6d7-781f1fe1d8a9, 7a21ef46-b6c0-5b26-b093-a62088a8c551",,,,,,,,,,,,,,,,,,,,,,,,,right_to_left,,,,,,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,false,true,0.04158089487859851,0.0,defensive_third
7a21ef46-b6c0-5b26-b093-a62088a8c551,10,4068759,1,00:00:05.919,0,5,43,Carries,2,35037,Polonia Bytom,9,From Kick Off,35037,Polonia Bytom,402130,Krzysztof Wołkowicz,5,Left Center Back,30.8,28.4,30.5,22.7,,,1.094,false,false,,,,,,,,,,,,,,false,,,,false,false,0.0131279174,0.0132643413,-1.364239E-4,0.011324672,0.0116312122,-3.065402E-4,1.701163E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"237741e8-afce-489a-832f-1e3db3909a5d, c33c0552-fdd2-5bfa-bcbe-14138bc6bf89",,,,,,,,,,,,,,,,,,,,,,,,,right_to_left,,,,,,true,false,0.1296789533,0.059601035,,,,,8.6165E-6,,,2.09015E-4,1.203283E-4,,,0.0072283451,0.0052464213,,,,,,,,1.498407E-4,,,,2.807924E-4,,0.0021611555,,,0.0339027978,,,,,,,0.0207706057,,,0.059601035,,,,,8.6165E-6,,,2.09015E-4,1.203283E-4,,,0.0072283451,0.0052464213,,,,,,,,1.498407E-4,,,,2.807924E-4,,0.0021611555,,,0.0339027978,,,,,,,0.0207706057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,false,true,0.04158089487859851,0.0,defensive_third
